国投瑞银瑞盛混合	guo tou rui yin rui sheng hun he 
北信瑞丰外延增长	bei xin rui feng wai yan zeng zhang 
博时工业4.0主题股票	bo shi gong ye 4.0 zhu ti gu piao 
博时裕利纯债债券	bo shi yu li chun zhai zhai quan 
永赢双利债券a	yong ying shuang li zhai quan a 
诺德货币b	nuo de huo bi b 
广发集裕债券a	guang fa ji yu zhai quan a 
长信先锐混合a	zhang xin xian rui hun he a 
南方创业板etf联接a	nan fang chuang ye ban etf lian jie a 
红塔红土人人宝货币b	hong ta hong tu ren ren bao huo bi b 
华安全球美元票息(人民币)a	hua an quan qiu mei yuan piao xi ( ren min bi )a 
东兴安盈宝a	dong xing an ying bao a 
景顺长城量化新动力股票	jing shun chang cheng liang hua xin dong li gu piao 
新华双利债券c	xin hua shuang li zhai quan c 
大摩健康产业混合a	da mo jian kang chan ye hun he a 
前海开源沪港深龙头精选混合	qian hai kai yuan hu gang shen long tou jing xuan hun he 
博时现金宝货币c	bo shi xian jin bao huo bi c 
前海开源恒泽混合a	qian hai kai yuan heng ze hun he a 
中信建投智信物联网a	zhong xin jian tou zhi xin wu lian wang a 
江信祺福c	jiang xin qi fu c 
博时安仁一年定开债发起式a	bo shi an ren yi nian ding kai zhai fa qi shi a 
招商财富宝货币etfe	zhao shang cai fu bao huo bi etfe 
南方品质优选灵活配置混合a	nan fang pin zhi you xuan ling huo pei zhi hun he a 
金信量化精选	jin xin liang hua jing xuan 
中欧消费主题股票c	zhong ou xiao fei zhu ti gu piao c 
华夏乐享健康混合a	hua xia le xiang jian kang hun he a 
嘉实活钱包货币e	jia shi huo qian bao huo bi e 
国泰国证新能源汽车指数(lof)a	guo tai guo zheng xin neng yuan qi che zhi shu (lof)a 
国投瑞银顺鑫债券	guo tou rui yin shun xin zhai quan 
国寿货币	guo shou huo bi 
前海开源鼎安债券c	qian hai kai yuan ding an zhai quan c 
南方500信息etf发起式联接a	nan fang 500 xin xi etf fa qi shi lian jie a 
华夏大中华信用债券(qdii)c类	hua xia da zhong hua xin yong zhai quan (qdii)c lei 
中银证券健康产业混合	zhong yin zheng quan jian kang chan ye hun he 
中海合嘉增强收益债券a	zhong hai he jia zeng qiang shou yi zhai quan a 
鹏华丰饶定期开放债券	peng hua feng rao ding qi kai fang zhai quan 
长盛盛裕纯债c	zhang sheng sheng yu chun zhai c 
嘉实文体娱乐股票c	jia shi wen ti yu le gu piao c 
博时鑫源混合c	bo shi xin yuan hun he c 
博时富宁纯债债券	bo shi fu ning chun zhai zhai quan 
光大保德信吉鑫混合a	guang da bao de xin ji xin hun he a 
东方红战略精选混合a	dong fang hong zhan lve jing xuan hun he a 
博时裕泉纯债债券	bo shi yu quan chun zhai zhai quan 
工银瑞享纯债债券	gong yin rui xiang chun zhai zhai quan 
博时富发纯债	bo shi fu fa chun zhai 
前海开源祥和债券c	qian hai kai yuan xiang he zhai quan c 
光大保德信恒利纯债债券	guang da bao de xin heng li chun zhai zhai quan 
银河君信混合a	yin he jun xin hun he a 
海富通欣益混合a	hai fu tong xin yi hun he a 
银河君信混合c	yin he jun xin hun he c 
信达澳银慧理财货币	xin da ao yin hui li cai huo bi 
易方达信息产业混合	yi fang da xin xi chan ye hun he 
易方达裕鑫债a	yi fang da yu xin zhai a 
新华活期添利货币b	xin hua huo qi tian li huo bi b 
广发中证军工etf联接a	guang fa zhong zheng jun gong etf lian jie a 
长盛盛琪一年债券c	zhang sheng sheng qi yi nian zhai quan c 
民生加银鑫安a	min sheng jia yin xin an a 
海富通欣荣混合a	hai fu tong xin rong hun he a 
嘉实稳泽纯债债券	jia shi wen ze chun zhai zhai quan 
嘉实稳荣债券	jia shi wen rong zhai quan 
交易货币	jiao yi huo bi 
安信永丰定开债券a	an xin yong feng ding kai zhai quan a 
新华丰利债券c	xin hua feng li zhai quan c 
嘉实稳祥纯债债券c	jia shi wen xiang chun zhai zhai quan c 
西部利得天添富货币a	xi bu li de tian tian fu huo bi a 
建信货币b	jian xin huo bi b 
信诚至裕c	xin cheng zhi yu c 
平安惠金定开债a	ping an hui jin ding kai zhai a 
西部利得天添金货币a	xi bu li de tian tian jin huo bi a 
中国世纪混合美元现汇	zhong guo shi ji hun he mei yuan xian hui 
新疆前海联合添鑫3个月定期开放债券a	xin jiang qian hai lian he tian xin 3 ge yue ding qi kai fang zhai quan a 
新疆前海联合添鑫3个月定期开放债券c	xin jiang qian hai lian he tian xin 3 ge yue ding qi kai fang zhai quan c 
泓德裕和纯债债券c	hong de yu he chun zhai zhai quan c 
建信天添益货币a	jian xin tian tian yi huo bi a 
汇添富长添利定期开放债券a	hui tian fu zhang tian li ding qi kai fang zhai quan a 
华泰柏瑞新经济沪港深混合	hua tai bai rui xin jing ji hu gang shen hun he 
浙商鼎盈事件驱动混合(lof)	zhe shang ding ying shi jian qu dong hun he (lof) 
招商招盛纯债c	zhao shang zhao sheng chun zhai c 
招商招乾3个月定开债发起式c	zhao shang zhao qian 3 ge yue ding kai zhai fa qi shi c 
交银裕盈纯债债券c	jiao yin yu ying chun zhai zhai quan c 
东吴增鑫宝a	dong wu zeng xin bao a 
广发鑫源混合c	guang fa xin yuan hun he c 
博时安弘一年定开债发起式c	bo shi an hong yi nian ding kai zhai fa qi shi c 
招商招怡纯债c	zhao shang zhao yi chun zhai c 
建信睿富纯债债券	jian xin rui fu chun zhai zhai quan 
博时富鑫纯债债券	bo shi fu xin chun zhai zhai quan 
先锋精一c	xian feng jing yi c 
中加丰享纯债债券	zhong jia feng xiang chun zhai zhai quan 
银河君耀混合c	yin he jun yao hun he c 
前海开源沪港深价值精选混合	qian hai kai yuan hu gang shen jia zhi jing xuan hun he 
嘉实农业产业股票a	jia shi nong ye chan ye gu piao a 
平安惠利纯债	ping an hui li chun zhai 
万家瑞盈c	wan jia rui ying c 
博时弘泰定开混合	bo shi hong tai ding kai hun he 
浙商中证转型成长指数	zhe shang zhong zheng zhuan xing cheng zhang zhi shu 
金鹰鑫瑞混合c	jin ying xin rui hun he c 
长盛盛丰混合c	zhang sheng sheng feng hun he c 
浦银安盛日日鑫b	pu yin an sheng ri ri xin b 
易方达标普生物科技指数(qdii-lof)a美元	yi fang da biao pu sheng wu ke ji zhi shu (qdii-lof)a mei yuan 
中邮消费升级灵活配置混合	zhong you xiao fei sheng ji ling huo pei zhi hun he 
工银可转债债券	gong yin ke zhuan zhai zhai quan 
广发景华纯债	guang fa jing hua chun zhai 
南方宣利定期开放债券c	nan fang xuan li ding qi kai fang zhai quan c 
天弘信利债券a	tian hong xin li zhai quan a 
华安新恒利灵活配置混合a	hua an xin heng li ling huo pei zhi hun he a 
富国久利稳健配置混合型a	fu guo jiu li wen jian pei zhi hun he xing a 
富国久利稳健配置混合型c	fu guo jiu li wen jian pei zhi hun he xing c 
银华鑫盛灵活配置混合(lof)a	yin hua xin sheng ling huo pei zhi hun he (lof)a 
前海开源鼎裕债券c	qian hai kai yuan ding yu zhai quan c 
海富通欣益混合c	hai fu tong xin yi hun he c 
银河君信混合i	yin he jun xin hun he i 
创金合信量化发现混合c	chuang jin he xin liang hua fa xian hun he c 
银河君荣混合i	yin he jun rong hun he i 
创金合信尊丰纯债	chuang jin he xin zun feng chun zhai 
中信保诚惠泽18个月定期开放债券	zhong xin bao cheng hui ze 18 ge yue ding qi kai fang zhai quan 
前海开源沪港深大消费主题混合c	qian hai kai yuan hu gang shen da xiao fei zhu ti hun he c 
博时聚利纯债债券	bo shi ju li chun zhai zhai quan 
嘉实惠泽	jia shi hui ze 
前海开源沪港深核心资源混合c	qian hai kai yuan hu gang shen he xin zi yuan hun he c 
大成添益交易型货币b	da cheng tian yi jiao yi xing huo bi b 
嘉实优势成长混合	jia shi you shi cheng zhang hun he 
平安日鑫a	ping an ri xin a 
交银沪港深价值精选混合	jiao yin hu gang shen jia zhi jing xuan hun he 
鹏华弘惠混合a	peng hua hong hui hun he a 
民生加银鑫享债券a	min sheng jia yin xin xiang zhai quan a 
华夏网购精选混合a	hua xia wang gou jing xuan hun he a 
光大保德信铭鑫混合c	guang da bao de xin ming xin hun he c 
中银悦享定期开放债券	zhong yin yue xiang ding qi kai fang zhai quan 
博时鑫泽混合a	bo shi xin ze hun he a 
华夏天利货币a	hua xia tian li huo bi a 
中欧丰泓沪港深灵活配置混合a	zhong ou feng hong hu gang shen ling huo pei zhi hun he a 
中欧丰泓沪港深灵活配置混合c	zhong ou feng hong hu gang shen ling huo pei zhi hun he c 
博时鑫瑞混合a	bo shi xin rui hun he a 
交银新生活力灵活配置混合	jiao yin xin sheng huo li ling huo pei zhi hun he 
华润元大润鑫债券a	hua run yuan da run xin zhai quan a 
安信活期宝a	an xin huo qi bao a 
华夏港股通精选股票(lof)a	hua xia gang gu tong jing xuan gu piao (lof)a 
易方达香港恒生综合小型股指数(qdii-lof)a	yi fang da xiang gang heng sheng zong he xiao xing gu zhi shu (qdii-lof)a 
长江乐享货币c	chang jiang le xiang huo bi c 
南方天天利货币b	nan fang tian tian li huo bi b 
景顺长城顺益回报混合a	jing shun chang cheng shun yi hui bao hun he a 
万家家享中短债a	wan jia jia xiang zhong duan zhai a 
华富华鑫灵活配置混合c	hua fu hua xin ling huo pei zhi hun he c 
南方中证500增强a	nan fang zhong zheng 500 zeng qiang a 
江信添福a	jiang xin tian fu a 
博时沪港深成长企业	bo shi hu gang shen cheng zhang qi ye 
交银裕盈纯债债券a	jiao yin yu ying chun zhai zhai quan a 
泰康策略优选混合	tai kang ce lve you xuan hun he 
平安惠融纯债	ping an hui rong chun zhai 
浙商惠裕纯债	zhe shang hui yu chun zhai 
新沃通利纯债a	xin wo tong li chun zhai a 
嘉实策略优选混合	jia shi ce lve you xuan hun he 
长盛盛崇c	zhang sheng sheng chong c 
申万菱信安鑫精选混合c	shen wan ling xin an xin jing xuan hun he c 
西部利得祥盈债券a	xi bu li de xiang ying zhai quan a 
广发集瑞债券a	guang fa ji rui zhai quan a 
招商丰美混合c	zhao shang feng mei hun he c 
兴业裕华债券	xing ye yu hua zhai quan 
广发鑫惠纯债定期开放债券	guang fa xin hui chun zhai ding qi kai fang zhai quan 
中邮医药健康灵活配置混合	zhong you yi yao jian kang ling huo pei zhi hun he 
华夏移动互联混合(qdii)(美元现汇)	hua xia yi dong hu lian hun he (qdii)( mei yuan xian hui ) 
万家瑞盈a	wan jia rui ying a 
交银裕利纯债债券a	jiao yin yu li chun zhai zhai quan a 
西部利得新动力混合a	xi bu li de xin dong li hun he a 
中银证券现金管家货币a	zhong yin zheng quan xian jin guan jia huo bi a 
江信瑞福a	jiang xin rui fu a 
江信瑞福c	jiang xin rui fu c 
上投摩根全球多元配置(qdii)(人民币)	shang tou mo gen quan qiu duo yuan pei zhi (qdii)( ren min bi ) 
汇添富新睿精选混合c	hui tian fu xin rui jing xuan hun he c 
前海联合沪深300a	qian hai lian he hu shen 300a 
新疆前海联合泓鑫混合a	xin jiang qian hai lian he hong xin hun he a 
江信洪福	jiang xin hong fu 
汇安丰融混合a	hui an feng rong hun he a 
中银证券安进债券a	zhong yin zheng quan an jin zhai quan a 
中银证券安进债券c	zhong yin zheng quan an jin zhai quan c 
富荣货币a	fu rong huo bi a 
富荣货币b	fu rong huo bi b 
英大睿盛c	ying da rui sheng c 
招商兴福混合a	zhao shang xing fu hun he a 
安信永鑫c	an xin yong xin c 
鹏华丰惠债券	peng hua feng hui zhai quan 
中银广利混合a	zhong yin guang li hun he a 
景顺长城景泰丰利纯债债券a	jing shun chang cheng jing tai feng li chun zhai zhai quan a 
安信量化精选沪深300指数增强a	an xin liang hua jing xuan hu shen 300 zhi shu zeng qiang a 
银华盛世精选灵活配置混合发起式a	yin hua sheng shi jing xuan ling huo pei zhi hun he fa qi shi a 
建信鑫荣回报灵活配置混合	jian xin xin rong hui bao ling huo pei zhi hun he 
博时沪港深价值优选c	bo shi hu gang shen jia zhi you xuan c 
华夏沃利货币a	hua xia wo li huo bi a 
中银锦利混合c	zhong yin jin li hun he c 
华泰保兴尊诚定开	hua tai bao xing zun cheng ding kai 
汇添富鑫瑞债券c	hui tian fu xin rui zhai quan c 
广发中证环保etf	guang fa zhong zheng huan bao etf 
中邮景泰灵活配置混合a	zhong you jing tai ling huo pei zhi hun he a 
国联安锐意混合	guo lian an rui yi hun he 
前海开源周期优选混合a	qian hai kai yuan zhou qi you xuan hun he a 
鑫元招利	xin yuan zhao li 
银河君怡债券	yin he jun yi zhai quan 
创金合信国企活力混合	chuang jin he xin guo qi huo li hun he 
兴业福鑫债券	xing ye fu xin zhai quan 
信诚新悦b	xin cheng xin yue b 
申万菱信中证500指数优选增强a	shen wan ling xin zhong zheng 500 zhi shu you xuan zeng qiang a 
招商盛合灵活混合c	zhao shang sheng he ling huo hun he c 
博时安康18个月定开债(lof)	bo shi an kang 18 ge yue ding kai zhai (lof) 
大成景润灵活配置混合	da cheng jing run ling huo pei zhi hun he 
中信保诚稳丰债券a	zhong xin bao cheng wen feng zhai quan a 
华夏鼎智债券a	hua xia ding zhi zhai quan a 
中银证券瑞益混合c	zhong yin zheng quan rui yi hun he c 
万家现金增利b	wan jia xian jin zeng li b 
诺德成长精选a	nuo de cheng zhang jing xuan a 
诺德成长精选c	nuo de cheng zhang jing xuan c 
兴业安润货币b	xing ye an run huo bi b 
长信纯债壹号c	zhang xin chun zhai yi hao c 
国寿安保稳诚混合c	guo shou an bao wen cheng hun he c 
华商元亨混合	hua shang yuan heng hun he 
西部利得个股精选股票a	xi bu li de ge gu jing xuan gu piao a 
中欧价值发现混合c	zhong ou jia zhi fa xian hun he c 
广发汇富一年定期债券c	guang fa hui fu yi nian ding qi zhai quan c 
招商沪深300指数c	zhao shang hu shen 300 zhi shu c 
嘉实新能源新材料股票a	jia shi xin neng yuan xin cai liao gu piao a 
南方全指证券联接c	nan fang quan zhi zheng quan lian jie c 
金鹰持久增利e	jin ying chi jiu zeng li e 
国寿安保稳荣混合a	guo shou an bao wen rong hun he a 
国寿安保稳荣混合c	guo shou an bao wen rong hun he c 
西部利得汇逸债券a	xi bu li de hui yi zhai quan a 
西部利得汇逸债券c	xi bu li de hui yi zhai quan c 
华夏惠利货币a	hua xia hui li huo bi a 
上银鑫达灵活配置混合	shang yin xin da ling huo pei zhi hun he 
创金尊隆纯债a	chuang jin zun long chun zhai a 
前海开源裕和混合a	qian hai kai yuan yu he hun he a 
交银境尚收益债券c	jiao yin jing shang shou yi zhai quan c 
泰达宏利沪深300指数增强c	tai da hong li hu shen 300 zhi shu zeng qiang c 
海富通瑞合纯债	hai fu tong rui he chun zhai 
南方智慧混合	nan fang zhi hui hun he 
大成智惠量化多策略混合	da cheng zhi hui liang hua duo ce lve hun he 
浦银安盛安和回报定开混合c	pu yin an sheng an he hui bao ding kai hun he c 
鹏华兴悦定期开放混合	peng hua xing yue ding qi kai fang hun he 
红土精选混合	hong tu jing xuan hun he 
汇安嘉汇纯债债券a	hui an jia hui chun zhai zhai quan a 
华富天鑫灵活配置混合c	hua fu tian xin ling huo pei zhi hun he c 
汇添富中证环境治理指数(lof)c	hui tian fu zhong zheng huan jing zhi li zhi shu (lof)c 
红利基金a	hong li ji jin a 
汇添富中证互联网医疗指数(lof)a	hui tian fu zhong zheng hu lian wang yi liao zhi shu (lof)a 
广发安盈混合a	guang fa an ying hun he a 
中欧短债债券a	zhong ou duan zhai zhai quan a 
中金中证500c	zhong jin zhong zheng 500c 
博时鑫润混合a	bo shi xin run hun he a 
华安新泰利混合c	hua an xin tai li hun he c 
长信国防军工量化混合a	zhang xin guo fang jun gong liang hua hun he a 
易方达瑞通混合c	yi fang da rui tong hun he c 
招商招丰纯债c	zhao shang zhao feng chun zhai c 
创金合信中证1000增强c	chuang jin he xin zhong zheng 1000 zeng qiang c 
光大保德信安和债券c	guang da bao de xin an he zhai quan c 
中银广利混合c	zhong yin guang li hun he c 
招商招祥纯债a	zhao shang zhao xiang chun zhai a 
方正富邦睿利纯债c	fang zheng fu bang rui li chun zhai c 
兴全稳泰债券a	xing quan wen tai zhai quan a 
华宝新起点混合	hua bao xin qi dian hun he 
兴业裕丰债券	xing ye yu feng zhai quan 
易方达瑞程混合c	yi fang da rui cheng hun he c 
金信民发货币b	jin xin min fa huo bi b 
博时兴盛货币b	bo shi xing sheng huo bi b 
东方民丰回报赢安混合a	dong fang min feng hui bao ying an hun he a 
招商招华纯债c	zhao shang zhao hua chun zhai c 
前海开源嘉鑫混合c	qian hai kai yuan jia xin hun he c 
银河睿利混合c	yin he rui li hun he c 
